"abi","cab","id","name","street","zip","country:id"
"06070","03230","base.0607003230","CARIPLO - CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE S.P.A.","VIA TUSCOLANA, 341/345  ANG.  VIA DON RUA","00181","base.it"
"06070","03235","base.0607003235","CARIPLO - CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE S.P.A.","VIA PIETRO MAFFI, 82/B-C-D","00168","base.it"
"06070","03248","base.0607003248","CARIPLO - CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE S.P.A.","VIA ALFREDO BACCARINI, 44","00173","base.it"
"06070","03247","base.0607003247","CARIPLO - CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE S.P.A.","VIA BONFANTE  ANG.  VIA DON BOSCO","00175","base.it"
"06070","03239","base.0607003239","CARIPLO - CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE S.P.A.","LARGO RUSSEL, 10","00137","base.it"
"03566","03200","base.0356603200","CITIBANK N.A.","VIA ABRUZZI, 2/4","00187","base.it"
"03479","03200","base.0347903200","BNP PARIBAS","VIA LAZIO, 6","00187","base.it"
"10650","03200","base.1065003200","ISTITUTO NAZIONALE DI CREDITO PER IL LAVORO ITALIANO ALL'ESTERO","VIA SALLUSTIANA, 58","00187","base.it"
"03175","00000","base.0317500000","WESTLB AG","VIA SALLUSTIANA, 26","00187","base.it"
"06300","03200","base.0630003200","CASSA DI RISPARMIO DI SAN MINIATO S.P.A. OPPURE CARISMI S.P.A.","VIA OTTAVIANO, 14","00192","base.it"
"06300","03201","base.0630003201","CASSA DI RISPARMIO DI SAN MINIATO S.P.A. OPPURE CARISMI S.P.A.","VIA FAENZA, 8","00182","base.it"
"05035","03303","base.0503503303","VENETO BANCA HOLDING SOCIETA' COOPERATIVA PER AZIONI","LARGO P. VASSALLETTO, 4","00196","base.it"
"05035","03200","base.0503503200","VENETO BANCA HOLDING SOCIETA' COOPERATIVA PER AZIONI","VIA S. MARTINI, 46","00142","base.it"
"05035","03201","base.0503503201","VENETO BANCA HOLDING SOCIETA' COOPERATIVA PER AZIONI","VIA TIBURTINA, 460","00159","base.it"
"05035","03202","base.0503503202","VENETO BANCA S.P.A.","VIA DI VILLA SAN FILIPPO, 6","00197","base.it"
"05035","03204","base.0503503204","VENETO BANCA S.P.A. IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA ALESSANDRIA, 160/A","00198","base.it"
"05035","03205","base.0503503205","VENETO BANCA S.P.A. IN LIQUIDAZIONE COATTA AMMINISTRATIVA","PIAZZA FILIPPO ANDREA DORIA PAMPHILI, 19/B","00149","base.it"
"05035","03206","base.0503503206","VENETO BANCA S.P.A. IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIALE GIULIO CESARE, 29/C","00192","base.it"
"05035","03203","base.0503503203","VENETO BANCA S.P.A.","VIALE OCEANO PACIFICO, 83","00144","base.it"
"03041","03200","base.0304103200","UBS (ITALIA) S.P.A.","PIAZZA TRINITA' DE' MONTI, 18","00187","base.it"
"06130","03200","base.0613003200","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA CASAL LUMBROSO, 126/128/128-B","00166","base.it"
"06130","03202","base.0613003202","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA DI TRIGORIA, 132/A","00128","base.it"
"06130","03203","base.0613003203","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA DEI CAPASSO, 68/70","00164","base.it"
"06130","03201","base.0613003201","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA ARDEATINA, 964  ANG.  VIA U. MONTELATICI, 11","00134","base.it"
"06130","03204","base.0613003204","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA ENRICO JOVANE, 82","00156","base.it"
"06130","03205","base.0613003205","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA AGOSTINO MAGLIANI, 22/28","00148","base.it"
"06130","03206","base.0613003206","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA DELLA PINETA SACCHETTI, 81/E-F-G-H-I-L","00167","base.it"
"06130","03207","base.0613003207","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA IGINO GIORDANI, 67/69/71","00159","base.it"
"06130","03208","base.0613003208","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA DEGLI ASTRI, 90/96","00144","base.it"
"06130","03209","base.0613003209","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA DEI PRATI FISCALI, 108-110","00141","base.it"
"06130","03211","base.0613003211","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIA R. MALATESTA, 89","00176","base.it"
"06130","03212","base.0613003212","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","VIALE DEI ROMAGNOLI, 225","00121","base.it"
"06130","03213","base.0613003213","CASSA DI RISPARMIO DI CIVITAVECCHIA S.P.A. (IN BREVE CARICIVSPA)","LARGO BRANCACCIO, 82/B","00184","base.it"
"03279","03200","base.0327903200","SANTANDER PRIVATE BANKING S.P.A.","VIA QUATTRO FONTANE, 15","00184","base.it"
"05390","03201","base.0539003201","BANCA TIRRENICA S.P.A.","VIA UFFICI DEL VICARIO, 45/48 ANG. VICOLO DELLA GUARDIOLA, 14/18","00186","base.it"
"05390","03204","base.0539003204","BANCA TIRRENICA S.P.A.","VIA G. PAPINI, 2  ANG.  VIA FRANCO SACCHETTI, 73","00137","base.it"
"05390","03207","base.0539003207","BANCA TIRRENICA S.P.A.","VIA ODERISI DA GUBBIO, 81","00146","base.it"
"05390","03205","base.0539003205","BANCA TIRRENICA S.P.A.","VIALE GIULIO AGRICOLA, 14/22/22A","00174","base.it"
"05390","03208","base.0539003208","BANCA TIRRENICA S.P.A.","CORSO TRIESTE, 137","00198","base.it"
"05390","03202","base.0539003202","BANCA TIRRENICA S.P.A.","VIALE IPPOCRATE, 43A/49","00161","base.it"
"05390","03212","base.0539003212","BANCA TIRRENICA S.P.A.","VIA DI TORREVECCHIA, 212/A","00168","base.it"
"05390","03213","base.0539003213","BANCA TIRRENICA S.P.A.","PIAZZA DEI CONDOTTIERI, 50/51","00176","base.it"
"05390","03214","base.0539003214","BANCA TIRRENICA S.P.A.","PIAZZALE CADUTI DELLA MONTAGNOLA, 44/46","00142","base.it"
"05390","03215","base.0539003215","BANCA TIRRENICA S.P.A.","VIALE MANZONI, 26/B","00185","base.it"
"05390","03216","base.0539003216","BANCA TIRRENICA S.P.A.","VIA BREGNO, 37/43","00196","base.it"
"05390","03217","base.0539003217","BANCA TIRRENICA S.P.A.","VIA RIETI ANG. VIA VELLETRI","00198","base.it"
"05390","03219","base.0539003219","BANCA TIRRENICA S.P.A.","VIA DI VERMICINO, 568","00044","base.it"
"05390","03200","base.0539003200","NUOVA BANCA DELL'ETRURIA E DEL LAZIO SPA","VIA ALDOBRANDINI, 8/A-B-C","00119","base.it"
"05390","03220","base.0539003220","BANCA TIRRENICA S.P.A.","VIALE GIULIO CESARE, 74","00192","base.it"
"05034","03250","base.0503403250","BANCO POPOLARE - SOCIETA' COOPERATIVA","VIA BONCOMPAGNI, 71/M","00187","base.it"
"05034","03216","base.0503403216","BANCO POPOLARE - SOCIETA' COOPERATIVA","VIA ODERISI DA GUBBIO, 151/155","00146","base.it"
"05034","03218","base.0503403218","BANCO POPOLARE - SOCIETA' COOPERATIVA","VIA VOGHERA, 19  ANG.  VIA ALGHERO, 12","00182","base.it"
"05034","03230","base.0503403230","BANCO POPOLARE - SOCIETA' COOPERATIVA","VIA POMPEO MAGNO, 25","00192","base.it"
"05034","03237","base.0503403237","BANCO POPOLARE - SOCIETA' COOPERATIVA","VIA ALESSANDRIA, 27/29/31","00198","base.it"
"05034","03222","base.0503403222","BANCO POPOLARE - SOCIETA' COOPERATIVA","VIA TOR FIORENZA, 56/A","00199","base.it"
"05034","03226","base.0503403226","BANCO POPOLARE - SOCIETA' COOPERATIVA","VIA CARUCCI, 131","00143","base.it"
"05034","03228","base.0503403228","BANCO POPOLARE - SOCIETA' COOPERATIVA","VIA GUIDO D'AREZZO, 5","00198","base.it"
"05034","03249","base.0503403249","BANCO POPOLARE - SOCIETA' COOPERATIVA","C/O AZIENDA TECNOLOGIE PROGETTI LAVORI SPA - VIALE CASTELLO DELLA MAGLIANA, 68","00148","base.it"
"05034","03253","base.0503403253","BANCO POPOLARE - SOCIETA' COOPERATIVA","PIAZZA G. VERDI, 9","00198","base.it"
"05584","03209","base.0558403209","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA GROTTAROSSA, 106","00189","base.it"
"05584","03208","base.0558403208","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA GARIGLIANO, 92","00198","base.it"
"05584","03398","base.0558403398","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PRESSO MI.S.E. MINISTERO DELLO SVILUPPO ECONOMICO VIA MOLISE, 2","00187","base.it"
"05584","03207","base.0558403207","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA CAIO MANILIO, 42","00174","base.it"
"05584","03264","base.0558403264","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PIAZZA MONTECITORIO, 115","00186","base.it"
"05584","03210","base.0558403210","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","LARGO DELPINO, 6","00171","base.it"
"05584","03212","base.0558403212","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA PORTUENSE, 100/ABCD","00153","base.it"
"05584","03211","base.0558403211","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA GREGORIO XIII, 72","00167","base.it"
"05584","03213","base.0558403213","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA CASILINA, 1877","00132","base.it"
"05584","03214","base.0558403214","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA DELL'IMBRECCIATO, 134/C-D-E-F","00149","base.it"
"05584","03216","base.0558403216","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA POLLENZA, 22","00156","base.it"
"05584","03215","base.0558403215","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PIAZZA SANTA MARIA MAGGIORE, 9 - VIA MERULANA","00185","base.it"
"05584","03218","base.0558403218","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA DI TOR SAPIENZA, 82","00155","base.it"
"05584","03217","base.0558403217","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PIAZZA HAZON  ANG.  VIA FIUME BIANCO","00144","base.it"
"05584","03219","base.0558403219","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA SATRICO, 18/20","00183","base.it"
"05584","03220","base.0558403220","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA APPIA NUOVA, 447/449","00181","base.it"
"05584","03221","base.0558403221","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PIAZZA DEI VOCAZIONISTI, 9/10","00138","base.it"
"05584","03222","base.0558403222","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIALE DEI TRAGHETTI, 87","00121","base.it"
"05584","03223","base.0558403223","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PRESSO MINISTERO INDUSTRIA COMMERCIO E ARTIGIANATO - VIA  DEL GIORGIONE, 2/B","00147","base.it"
"05584","03225","base.0558403225","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA GIULIO CESARE, 173/175","00192","base.it"
"05584","03227","base.0558403227","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA DEL SERAFICO, 200","00142","base.it"
"05584","03226","base.0558403226","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA ACERENZA","00178","base.it"
"05584","03234","base.0558403234","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA DEL TRITONE, 181","00187","base.it"
"05584","03229","base.0558403229","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA ANAGNINA, 372","00040","base.it"
"05584","03228","base.0558403228","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA SALLUSTIANA, 51","00187","base.it"
"05584","03230","base.0558403230","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","CORSO D'ITALIA, 32/F","00198","base.it"
"05584","03238","base.0558403238","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PRESSO COMANDO REGIONE CARABINIERI DEL LAZIO - PIAZZA DEL POPOLO, 6","00153","base.it"
"05584","03233","base.0558403233","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA A. DE PRETIS, 74/E","00184","base.it"
"05584","03231","base.0558403231","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA A. RANUCCI, 8/10  ANG.  VIA GREGORIO VII, 97","00165","base.it"
"05584","03235","base.0558403235","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA GADAMES, 27","00199","base.it"
"05584","03236","base.0558403236","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA G. VITELLI, 14","00167","base.it"
"05584","03360","base.0558403360","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA VITTORIO VENETO, 1","00187","base.it"
"05584","03237","base.0558403237","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA A. PIOLA CASELLI, 52","00122","base.it"
"05584","03395","base.0558403395","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PRESSO CASERMA GUARDIA DI FINANZA - VIA CROVIANA, 120","00124","base.it"
"05584","03239","base.0558403239","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA GAVERINA, 2","00166","base.it"
"05584","03240","base.0558403240","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA LEONARDO BUFALINI, 1/A  ANG.  VIA CASILINA","00176","base.it"
"05584","03242","base.0558403242","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA VINCENZO TROYA, 43","00135","base.it"
"05584","03241","base.0558403241","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIALE PARTENOPE, 68","00177","base.it"
"05584","03396","base.0558403396","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PRESSO LA CASERMA DELLA GUARDIA DI FINANZA - VIA FIAMME GIALLE, 18","00122","base.it"
"05584","03397","base.0558403397","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA CURTATONE, 4/D PRESSO INA ASSITALIA","00185","base.it"
"05584","03243","base.0558403243","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PIAZZA MONTELEONE DI SPOLETO, 26/29","00191","base.it"
"05584","03244","base.0558403244","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIALE DEL CARAVAGGIO, 133","00147","base.it"
"05584","03245","base.0558403245","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA MATTE' TRUCCO, 104","00132","base.it"
"05584","03261","base.0558403261","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA DELLE ISOLE DEL CAPO VERDE, 18","00121","base.it"
"05584","03255","base.0558403255","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA DELLA GIUSTINIANA, 219","00188","base.it"
"05584","03254","base.0558403254","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA BIANCHINI, 74","00142","base.it"
"05584","03253","base.0558403253","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA A. CRIMINALI, 52","00126","base.it"
"05584","03259","base.0558403259","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA RAPAGNANO, 103","00138","base.it"
"05584","03260","base.0558403260","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA UMBERTO GIORDANO, 82","00124","base.it"
"05584","03262","base.0558403262","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA CARLO ALBERTO, 2","00185","base.it"
"05584","03256","base.0558403256","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA NOMENTANA, 128","00161","base.it"
"05584","03258","base.0558403258","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA P. MAFFI, 151","00168","base.it"
"05584","03251","base.0558403251","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PIAZZA LUIGI STURZO, 29","00144","base.it"
"05584","03252","base.0558403252","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PIAZZALE ROBERTO ARDIGO', 43/47","00142","base.it"
"05584","03257","base.0558403257","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA PAN, 38","00158","base.it"
"05584","03250","base.0558403250","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA BOCCEA, 206","00167","base.it"
"05584","03249","base.0558403249","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIALE LIEGI, 41","00198","base.it"
"05584","03263","base.0558403263","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA PASSO DEL TURCHINO, 2","00139","base.it"
"05584","03201","base.0558403201","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA VITTORIO VENETO, 1","00187","base.it"
"05584","03200","base.0558403200","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","PIAZZALE FLAMINIO, 1","00196","base.it"
"05584","03202","base.0558403202","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA G.F. INGRASSIA, 2","00152","base.it"
"05584","03399","base.0558403399","BANCA POPOLARE DI MILANO","PRESSO COMPAGNIA INTERN.DELLE CARROZZE LETTI E DEL TURISMO - VIA GRADISCA,29","00198","base.it"
"05584","03203","base.0558403203","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA UGO OJETTI, 74","00137","base.it"
"05584","03204","base.0558403204","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA A. BALDOVINETTI, 156","00142","base.it"
"05584","03205","base.0558403205","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA GUALTIERO SERAFINO, 2/A","00136","base.it"
"05584","03206","base.0558403206","BANCA POPOLARE DI MILANO - SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIALE FRANCESCHINI, 58","00155","base.it"
"05048","03212","base.0504803212","BANCA POPOLARE COMMERCIO E INDUSTRIA S.P.A. (IN FORMA ABBREVIATA BANCA POPOLARE COMMERCIO INDUSTRIA OVVERO BPCI O BPC&I)","VIA A. BALDOVINETTI, 92/94","00142","base.it"
"05048","03217","base.0504803217","BANCA POPOLARE COMMERCIO E INDUSTRIA S.P.A. (IN FORMA ABBREVIATA BANCA POPOLARE COMMERCIO INDUSTRIA OVVERO BPCI O BPC&I)","CORSO VITTORIO EMANUELE II, 21","00186","base.it"
"05048","03216","base.0504803216","BANCA POPOLARE COMMERCIO E INDUSTRIA S.P.A. (IN FORMA ABBREVIATA BANCA POPOLARE COMMERCIO INDUSTRIA OVVERO BPCI O BPC&I)","VIA DEI CASTANI, 133","00172","base.it"
"05048","03222","base.0504803222","BANCA POPOLARE COMMERCIO E INDUSTRIA S.P.A. (IN FORMA ABBREVIATA BANCA POPOLARE COMMERCIO INDUSTRIA OVVERO BPCI O BPC&I)","VIA SARDEGNA, 14","00187","base.it"
"05048","03219","base.0504803219","BANCA POPOLARE COMMERCIO E INDUSTRIA S.P.A. (IN FORMA ABBREVIATA BANCA POPOLARE COMMERCIO INDUSTRIA OVVERO BPCI O BPC&I)","VIA NOMENTANA, 669/675","00141","base.it"
"05048","03220","base.0504803220","BANCA POPOLARE COMMERCIO E INDUSTRIA S.P.A. (IN FORMA ABBREVIATA BANCA POPOLARE COMMERCIO INDUSTRIA OVVERO BPCI O BPC&I)","VIA XX SETTEMBRE, 45 ANGOLO VIA SERVIO TULLIO","00187","base.it"
"05048","03221","base.0504803221","BANCA POPOLARE COMMERCIO E INDUSTRIA S.P.A. (IN FORMA ABBREVIATA BANCA POPOLARE COMMERCIO INDUSTRIA OVVERO BPCI O BPC&I)","VIALE DEI QUATTRO VENTI, 83","00152","base.it"
"05048","03213","base.0504803213","BANCA POPOLARE COMMERCIO E INDUSTRIA S.P.A. (IN FORMA ABBREVIATA BANCA POPOLARE COMMERCIO INDUSTRIA OVVERO BPCI O BPC&I)","VIALE DI TRASTEVERE, 22","00153","base.it"
"03336","03200","base.0333603200","CREDITO BERGAMASCO - S.P.A.","VIA PUGLIE, 15/21","00187","base.it"
"03336","03201","base.0333603201","CREDITO BERGAMASCO - S.P.A.","C/O AZIENDA TECNOLOGIE PROGETTI LAVORI SPA - VIALE CASTELLO DELLA MAGLIANA, 68","00148","base.it"
"03336","03203","base.0333603203","CREDITO BERGAMASCO - S.P.A.","VIA DELLA GRANDE MURAGLIA  ANG. VIA SALISBURGO","00144","base.it"
"03336","03204","base.0333603204","CREDITO BERGAMASCO - S.P.A.","PIAZZALE MEDAGLIE D'ORO, 69/70","00136","base.it"
"03336","03205","base.0333603205","CREDITO BERGAMASCO - S.P.A.","VIALE DEI PARIOLI, 37/B","00197","base.it"
"03336","03206","base.0333603206","CREDITO BERGAMASCO - S.P.A.","VIA MONTEBUONO, 17/21","00199","base.it"
"03336","03207","base.0333603207","CREDITO BERGAMASCO - S.P.A.","PIAZZA DEI NAVIGATORI, 28","00147","base.it"
"03336","03208","base.0333603208","CREDITO BERGAMASCO - S.P.A.","VIALE CIVILTA' DEL LAVORO, 62","00144","base.it"
"03336","03209","base.0333603209","CREDITO BERGAMASCO - S.P.A.","PIAZZA TARQUINIA, 5","00183","base.it"
"03336","03211","base.0333603211","CREDITO BERGAMASCO - S.P.A.","VIA DELLA FARNESINA, 21","00194","base.it"
"03336","03210","base.0333603210","CREDITO BERGAMASCO - S.P.A.","VIA GIULIO VINCENZO BONA, 110","00156","base.it"
"03336","03212","base.0333603212","CREDITO BERGAMASCO - S.P.A.","VIA APPIANO, 20","00136","base.it"
"03336","03214","base.0333603214","CREDITO BERGAMASCO - S.P.A.","VIA TARANTO, 144/F","00182","base.it"
"03336","03215","base.0333603215","CREDITO BERGAMASCO - S.P.A.","VIA TIBURTINA, 1166","00156","base.it"
"03336","03216","base.0333603216","CREDITO BERGAMASCO - S.P.A.","VIA OSLAVIA, 39 D","00195","base.it"
"03336","03218","base.0333603218","CREDITO BERGAMASCO - S.P.A.","VIALE PARIOLI, 11","00197","base.it"
"03336","03217","base.0333603217","CREDITO BERGAMASCO - S.P.A.","VIALE CASTELLO DELLA MAGLIANA, 38","00148","base.it"
"03480","03200","base.0348003200","BANCO S. GEMINIANO E S. PROSPERO","VIA NIZZA, 106","00198","base.it"
"03406","03200","base.0340603200","BANK OF THE PHILIPPINE ISLANDS (EUROPE) PLC","VIA DEI MILLE, 32","00100","base.it"
"05728","03200","base.0572803200","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI A RESPONSABILITA' LIMITATA","VIA GUIDO D'AREZZO, 41","00198","base.it"
"05728","03201","base.0572803201","BANCA POPOLARE DI VICENZA - SOCIETA' COOPERATIVA PER AZIONI","VIA NAZIONALE, 230","00184","base.it"
"05728","03210","base.0572803210","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA BONCOMPAGNI, 25","00187","base.it"
"05728","03209","base.0572803209","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA ORAZIO, 23/B-23/C-25-25/A","00193","base.it"
"05728","03203","base.0572803203","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","PIAZZA ANNIBALIANO, 13","00198","base.it"
"05728","03202","base.0572803202","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA GUIDO D'AREZZO, 41","00198","base.it"
"05728","03204","base.0572803204","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA DI BOCCEA, 242","00167","base.it"
"05728","03205","base.0572803205","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA ETRURIA, 6/A","00183","base.it"
"05728","03206","base.0572803206","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA PEREIRA, 123","00136","base.it"
"05728","03207","base.0572803207","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIALE DEI COLLI PORTUENSI, 104","00151","base.it"
"05728","03208","base.0572803208","BANCA POPOLARE DI VICENZA - SOCIETA' PER AZIONI","VIA TORINO, 156/158","00184","base.it"
"05728","03211","base.0572803211","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","VIA DEL MASCHERINO, 10","00193","base.it"
"05728","03212","base.0572803212","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","LARGO DEL TRITONE, 150","00187","base.it"
